# profile_file data/benchmark_02_collapsar_disk_funnel.dat
# sigma_table data/sigma_nuN_CC_GBW.dat
# Enu_GeV 1e+12
# sigma_cm2_interpolated 1.64167e-30
# r_cm rho_gcm3 tau survival
7.07864e+10 3.01074e-12 3.13282e-08 1
7.10587e+10 2.72327e-12 3.05563e-08 1
7.1332e+10 2.46239e-12 2.98558e-08 1
7.16064e+10 2.22572e-12 2.92199e-08 1
7.18818e+10 2.01109e-12 2.86431e-08 1
7.21583e+10 1.81651e-12 2.81199e-08 1
7.24358e+10 1.64018e-12 2.76458e-08 1
7.27144e+10 1.48044e-12 2.7216e-08 1
7.29941e+10 1.33578e-12 2.68266e-08 1
7.32749e+10 1.20482e-12 2.6474e-08 1
7.35567e+10 1.08631e-12 2.61549e-08 1
7.38396e+10 1e-12 2.58631e-08 1
7.41236e+10 1e-12 2.55823e-08 1
7.44087e+10 1e-12 2.53005e-08 1
7.46949e+10 1e-12 2.50175e-08 1
7.49822e+10 1e-12 2.47335e-08 1
7.52706e+10 1e-12 2.44484e-08 1
7.55601e+10 1e-12 2.41621e-08 1
7.58508e+10 1e-12 2.38748e-08 1
7.61425e+10 1e-12 2.35864e-08 1
7.64354e+10 1e-12 2.32968e-08 1
7.67294e+10 1e-12 2.30061e-08 1
7.70245e+10 1e-12 2.27144e-08 1
7.73208e+10 1e-12 2.24215e-08 1
7.76182e+10 1e-12 2.21274e-08 1
7.79167e+10 1e-12 2.18323e-08 1
7.82164e+10 1e-12 2.1536e-08 1
7.85172e+10 1e-12 2.12387e-08 1
7.88192e+10 1e-12 2.09401e-08 1
7.91224e+10 1e-12 2.06403e-08 1
7.94267e+10 1e-12 2.03395e-08 1
7.97322e+10 1e-12 2.00375e-08 1
8.00389e+10 1e-12 1.97342e-08 1
8.03468e+10 1e-12 1.94298e-08 1
8.06558e+10 1e-12 1.91244e-08 1
8.0966e+10 1e-12 1.88177e-08 1
8.12774e+10 1e-12 1.85098e-08 1
8.15901e+10 1e-12 1.82007e-08 1
8.19039e+10 1e-12 1.78904e-08 1
8.22189e+10 1e-12 1.7579e-08 1
8.25351e+10 1e-12 1.72664e-08 1
8.28526e+10 1e-12 1.69525e-08 1
8.31713e+10 1e-12 1.66374e-08 1
8.34912e+10 1e-12 1.63212e-08 1
8.38123e+10 1e-12 1.60037e-08 1
8.41347e+10 1e-12 1.5685e-08 1
8.44583e+10 1e-12 1.53651e-08 1
8.47831e+10 1e-12 1.5044e-08 1
8.51092e+10 1e-12 1.47216e-08 1
8.54366e+10 1e-12 1.43979e-08 1
8.57652e+10 1e-12 1.4073e-08 1
8.60951e+10 1e-12 1.37469e-08 1
8.64262e+10 1e-12 1.34195e-08 1
8.67586e+10 1e-12 1.30909e-08 1
8.70923e+10 1e-12 1.2761e-08 1
8.74273e+10 1e-12 1.24298e-08 1
8.77636e+10 1e-12 1.20973e-08 1
8.81012e+10 1e-12 1.17636e-08 1
8.844e+10 1e-12 1.14286e-08 1
8.87802e+10 1e-12 1.10923e-08 1
8.91217e+10 1e-12 1.07547e-08 1
8.94645e+10 1e-12 1.04158e-08 1
8.98086e+10 1e-12 1.00756e-08 1
9.0154e+10 1e-12 9.7341e-09 1
9.05008e+10 1e-12 9.39124e-09 1
9.08489e+10 1e-12 9.0471e-09 1
9.11983e+10 1e-12 8.70167e-09 1
9.15491e+10 1e-12 8.35486e-09 1
9.19012e+10 1e-12 8.00676e-09 1
9.22547e+10 1e-12 7.65728e-09 1
9.26095e+10 1e-12 7.30651e-09 1
9.29657e+10 1e-12 6.95436e-09 1
9.33233e+10 1e-12 6.60082e-09 1
9.36822e+10 1e-12 6.246e-09 1
9.40426e+10 1e-12 5.8897e-09 1
9.44043e+10 1e-12 5.53211e-09 1
9.47674e+10 1e-12 5.17313e-09 1
9.51319e+10 1e-12 4.81278e-09 1
9.54978e+10 1e-12 4.45103e-09 1
9.58651e+10 1e-12 4.08791e-09 1
9.62338e+10 1e-12 3.7234e-09 1
9.6604e+10 1e-12 3.35741e-09 1
9.69755e+10 1e-12 2.99013e-09 1
9.73485e+10 1e-12 2.62137e-09 1
9.7723e+10 1e-12 2.25112e-09 1
9.80988e+10 1e-12 1.87959e-09 1
9.84762e+10 1e-12 1.50648e-09 1
9.88549e+10 1e-12 1.13209e-09 1
9.92352e+10 1e-12 7.56108e-10 1
9.96168e+10 1e-12 3.78845e-10 1
1e+11 1e-12 0 1
