# profile_file data/collapsar_profile.dat
# sigma_table data/sigma_nuN_CC_IIM.dat
# Enu_GeV 1e+12
# sigma_cm2_interpolated 4.00898e-31
# r_cm rho_gcm3 tau survival
6.97078e+10 1e-12 7.31333e-09 1
6.99759e+10 1e-12 7.24861e-09 1
7.0245e+10 1e-12 7.18364e-09 1
7.05152e+10 1e-12 7.11841e-09 1
7.07864e+10 1e-12 7.05293e-09 1
7.10587e+10 1e-12 6.98719e-09 1
7.1332e+10 1e-12 6.92121e-09 1
7.16064e+10 1e-12 6.85496e-09 1
7.18818e+10 1e-12 6.78847e-09 1
7.21583e+10 1e-12 6.72172e-09 1
7.24358e+10 1e-12 6.65472e-09 1
7.27144e+10 1e-12 6.58746e-09 1
7.29941e+10 1e-12 6.51994e-09 1
7.32749e+10 1e-12 6.45214e-09 1
7.35567e+10 1e-12 6.38411e-09 1
7.38396e+10 1e-12 6.31581e-09 1
7.41236e+10 1e-12 6.24724e-09 1
7.44087e+10 1e-12 6.17841e-09 1
7.46949e+10 1e-12 6.10932e-09 1
7.49822e+10 1e-12 6.03996e-09 1
7.52706e+10 1e-12 5.97033e-09 1
7.55601e+10 1e-12 5.90044e-09 1
7.58508e+10 1e-12 5.83025e-09 1
7.61425e+10 1e-12 5.75983e-09 1
7.64354e+10 1e-12 5.68911e-09 1
7.67294e+10 1e-12 5.61814e-09 1
7.70245e+10 1e-12 5.54689e-09 1
7.73208e+10 1e-12 5.47536e-09 1
7.76182e+10 1e-12 5.40356e-09 1
7.79167e+10 1e-12 5.33149e-09 1
7.82164e+10 1e-12 5.25913e-09 1
7.85172e+10 1e-12 5.18651e-09 1
7.88192e+10 1e-12 5.1136e-09 1
7.91224e+10 1e-12 5.0404e-09 1
7.94267e+10 1e-12 4.96694e-09 1
7.97322e+10 1e-12 4.89318e-09 1
8.00389e+10 1e-12 4.81913e-09 1
8.03468e+10 1e-12 4.7448e-09 1
8.06558e+10 1e-12 4.6702e-09 1
8.0966e+10 1e-12 4.59531e-09 1
8.12774e+10 1e-12 4.52013e-09 1
8.15901e+10 1e-12 4.44463e-09 1
8.19039e+10 1e-12 4.36887e-09 1
8.22189e+10 1e-12 4.29283e-09 1
8.25351e+10 1e-12 4.21649e-09 1
8.28526e+10 1e-12 4.13983e-09 1
8.31713e+10 1e-12 4.06289e-09 1
8.34912e+10 1e-12 3.98566e-09 1
8.38123e+10 1e-12 3.90814e-09 1
8.41347e+10 1e-12 3.8303e-09 1
8.44583e+10 1e-12 3.75218e-09 1
8.47831e+10 1e-12 3.67376e-09 1
8.51092e+10 1e-12 3.59503e-09 1
8.54366e+10 1e-12 3.51599e-09 1
8.57652e+10 1e-12 3.43666e-09 1
8.60951e+10 1e-12 3.35701e-09 1
8.64262e+10 1e-12 3.27707e-09 1
8.67586e+10 1e-12 3.19682e-09 1
8.70923e+10 1e-12 3.11626e-09 1
8.74273e+10 1e-12 3.03538e-09 1
8.77636e+10 1e-12 2.95419e-09 1
8.81012e+10 1e-12 2.87268e-09 1
8.844e+10 1e-12 2.79089e-09 1
8.87802e+10 1e-12 2.70876e-09 1
8.91217e+10 1e-12 2.62631e-09 1
8.94645e+10 1e-12 2.54355e-09 1
8.98086e+10 1e-12 2.46047e-09 1
9.0154e+10 1e-12 2.37708e-09 1
9.05008e+10 1e-12 2.29336e-09 1
9.08489e+10 1e-12 2.20932e-09 1
9.11983e+10 1e-12 2.12496e-09 1
9.15491e+10 1e-12 2.04027e-09 1
9.19012e+10 1e-12 1.95526e-09 1
9.22547e+10 1e-12 1.86992e-09 1
9.26095e+10 1e-12 1.78426e-09 1
9.29657e+10 1e-12 1.69827e-09 1
9.33233e+10 1e-12 1.61193e-09 1
9.36822e+10 1e-12 1.52528e-09 1
9.40426e+10 1e-12 1.43827e-09 1
9.44043e+10 1e-12 1.35095e-09 1
9.47674e+10 1e-12 1.26329e-09 1
9.51319e+10 1e-12 1.17529e-09 1
9.54978e+10 1e-12 1.08695e-09 1
9.58651e+10 1e-12 9.98274e-10 1
9.62338e+10 1e-12 9.0926e-10 1
9.6604e+10 1e-12 8.19884e-10 1
9.69755e+10 1e-12 7.30194e-10 1
9.73485e+10 1e-12 6.40142e-10 1
9.7723e+10 1e-12 5.49728e-10 1
9.80988e+10 1e-12 4.59e-10 1
9.84762e+10 1e-12 3.67885e-10 1
9.88549e+10 1e-12 2.76457e-10 1
9.92352e+10 1e-12 1.84643e-10 1
9.96168e+10 1e-12 9.25146e-11 1
1e+11 1e-12 0 1
